id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
55982,Cozy 2 br in sunny Fort Greene apt,264928,Sally,Brooklyn,Fort Greene,40.68656,-73.97525,Private room,85,3,37,2018-12-31,0.31,1,0
56859,City Room - Private & Comfy Bedroom,256161,Wayne,Manhattan,Harlem,40.81219,-73.94499,Private room,78,1,208,2020-05-28,1.77,5,338
57166,Elegant NYC Pad,272006,Vasili,Queens,Ditmars Steinway,40.77185,-73.90502,Entire home/apt,119,3,38,2020-08-02,0.32,1,321
57468,"Modern, Large East Village Loft",239208,Ori,Manhattan,East Village,40.72821,-73.98701,Entire home/apt,140,3,205,2019-06-23,1.73,1,0
57618,"Great new apt, close to everything",274557,Ana,Manhattan,Hell's Kitchen,40.7672,-73.98508,Entire home/apt,156,5,107,2020-02-17,0.96,1,78
57740,Quiet & Clean Retreat in the City,275459,I,Manhattan,East Village,40.73012,-73.99053,Entire home/apt,239,4,7,2019-05-24,0.06,1,362
57754,Stylish Large SPARKLING Gramercy Loft!,275578,R,Manhattan,Flatiron District,40.7403,-73.98498,Entire home/apt,195,2,119,2020-01-23,1.06,1,339
57874,The Brownstone-Luxury 1 Bd Apt/NYC,276291,Simon,Manhattan,Harlem,40.80931,-73.94343,Entire home/apt,157,3,258,2020-08-07,2.17,2,319
58059,PRIVATE Room on Historic Sugar Hill,277379,Agnes,Manhattan,Harlem,40.8251,-73.94287,Private room,48,1,512,2020-03-15,4.51,2,328
58062,South Slope Green,277394,Linda,Brooklyn,Windsor Terrace,40.65912,-73.9842,Private room,139,2,25,2020-02-16,0.26,1,326
58467,"17 Flr. Manhattan Views, Nr. Subway",279797,Dave,Manhattan,Roosevelt Island,40.76193,-73.9501,Private room,99,7,22,2020-04-05,0.31,1,136
59014,"Spacious 1BR, Adorable Clean Quiet",282927,Drica,Manhattan,Lower East Side,40.72052,-73.98589,Entire home/apt,150,3,57,2020-02-18,0.49,1,292
59121,"Nice, clean, safe, convenient 3BR",204539,Mark,Queens,Ridgewood,40.70411,-73.89934,Entire home/apt,150,4,2,2019-11-01,0.02,5,365
59709,"Artistic, Cozy, and Spacious w/ Patio! Sleeps 5",186084,Ricardo & Ashlie,Manhattan,Chinatown,40.71756,-73.99503,Entire home/apt,115,4,21,2020-01-01,0.19,2,166
59855,One bedroom Apt. in NYC,288031,Leslie,Manhattan,Midtown,40.7589,-73.96991,Entire home/apt,250,30,82,2016-01-05,0.69,1,227
60056,YOUR PRIVATE SUITE IN NEW YORK*****,240834,Al,Queens,Long Island City,40.76085,-73.93004,Private room,89,3,57,2019-04-14,0.48,2,363
60164,"Beautiful, elegant 3 bed SOHO loft",289653,Harrison,Manhattan,SoHo,40.72003,-74.00262,Entire home/apt,500,4,106,2020-01-02,0.98,1,197
60193,The Cozy Brownstone in Harlem,289838,Zakiya,Manhattan,Harlem,40.80481,-73.94777,Private room,150,3,2,2011-08-29,0.02,1,365
60457,Spacious Greenwich Village Apt,99212,Jessica,Manhattan,Greenwich Village,40.73194,-73.99474,Entire home/apt,250,5,10,2019-08-21,0.09,1,0
60611,SpaHa Studio Monthly Rental,292204,Blanca,Manhattan,East Harlem,40.79163,-73.94573,Entire home/apt,100,28,187,2019-11-23,1.65,2,365
60666,City Room - Private Luxury Suite,256161,Wayne,Manhattan,Harlem,40.8118,-73.94434,Private room,110,1,215,2020-02-17,1.84,5,365
60673,Private Room/bath Luxurious Harlem,249372,Cynthia,Manhattan,Harlem,40.81583,-73.94707,Private room,125,2,3,2019-10-20,0.13,1,365
60680,"Bright, Sunny, Comfy Home to Shelter in Place",292630,Mich,Manhattan,East Village,40.72654,-73.98049,Entire home/apt,99,2,155,2020-06-19,1.32,1,347
60794,"Bright and spacious, garden below!",293394,Rachel,Manhattan,Upper West Side,40.80021,-73.96071,Entire home/apt,211,4,4,2017-08-25,0.04,1,0
60948,Accommodations Just For You #2,126607,Laurine,Manhattan,East Harlem,40.80942,-73.93936,Entire home/apt,95,3,152,2020-07-20,1.30,4,230
61167,Colorful Private One Bedroom Apt,295760,Greta,Manhattan,Little Italy,40.71961,-73.9954,Entire home/apt,135,2,21,2015-12-12,0.18,1,0
61224,Huge Chelsea Loft,291112,Frank,Manhattan,Chelsea,40.74358,-74.00027,Entire home/apt,900,2,35,2017-07-27,0.30,1,365
61509,"Quiet, clean midtown apt w. elevato",23619,Anna/Fonzy,Manhattan,Midtown,40.75749,-73.96897,Entire home/apt,110,200,92,2019-04-30,0.79,1,0
61747,"Cozy,  Brooklyn, Prospect Park Studio",299370,David,Brooklyn,Prospect-Lefferts Gardens,40.65979,-73.9618,Entire home/apt,91,14,97,2018-01-31,0.83,1,44
62427,Great East Village Apartment Rental,303882,Brie,Manhattan,East Village,40.7268,-73.99079,Entire home/apt,130,9,61,2019-12-23,0.55,1,173
62430,BROWNSTONE SUNDRENCHED BEAUTY,197755,Sheila,Brooklyn,Bushwick,40.688,-73.9171,Entire home/apt,72,7,129,2020-02-07,1.97,1,0
62452,A SpeciaL!! Private Room in NY,303939,Lissette,Staten Island,Tompkinsville,40.63536,-74.08537,Private room,38,2,213,2020-04-25,1.81,5,363
62461,B NYC Staten Alternative...,303939,Lissette,Staten Island,Tompkinsville,40.63627,-74.08543,Private room,38,2,170,2020-07-31,1.47,5,346
62468,"Great Apt, Great Location",304081,Rodrigo,Manhattan,Upper West Side,40.79323,-73.97267,Entire home/apt,170,5,30,2018-08-11,0.27,1,365
62787,C Private Room By The Ferry,303939,Lissette,Staten Island,Tompkinsville,40.63518,-74.08546,Private room,38,2,199,2020-05-29,1.70,5,358
62891,Smallest House In The Village,306545,Olivia,Manhattan,East Village,40.72477,-73.98161,Entire home/apt,144,3,197,2019-12-16,1.68,2,362
62903,Beautiful modern studio apartment in heart of NYC,306605,Daniel,Manhattan,Chelsea,40.74238,-73.99567,Entire home/apt,205,15,68,2019-12-14,0.67,2,89
62925,Beautiful Landmarked Duplex,306739,Maya,Brooklyn,Greenpoint,40.72945,-73.95511,Entire home/apt,285,3,128,2020-03-15,1.11,3,362
63320,D Private Che@p Room 2 Explore NYC,303939,Lissette,Staten Island,Tompkinsville,40.63481,-74.08519,Private room,38,2,250,2020-08-02,8.28,5,359
63360,Safe and near subway& Manhattan NY NY retro style,307962,Dennis & Naoko,Queens,Astoria,40.75384,-73.91433,Entire home/apt,139,4,480,2020-03-21,4.30,1,355
63573,Small tidy bedroom in duplex,310458,Emily,Brooklyn,Park Slope,40.66793,-73.98327,Private room,55,14,9,2016-08-29,0.08,2,0
63588,LL3,295128,Carol Gloria,Bronx,Clason Point,40.81309,-73.85514,Private room,89,2,0,,,7,270
63610,DOMINIQUE'S NY mini efficiency pad* SANITIZED* wow,310670,Vie,Bronx,Eastchester,40.881,-73.83511,Entire home/apt,102,2,44,2020-06-28,0.49,9,363
63657,"Private, Large & Sunny Top Floor Apt  w/W&D",170510,Renée,Brooklyn,Bedford-Stuyvesant,40.68236,-73.94314,Entire home/apt,135,2,268,2019-12-08,2.29,2,0
63693,Cottage in the Village,306545,Olivia,Manhattan,East Village,40.72185,-73.98246,Entire home/apt,200,5,153,2020-01-03,1.31,2,0
63913,"Hosting Your  Sunny, Spacious NYC Room",312288,Paula,Manhattan,Inwood,40.86648,-73.9263,Private room,64,7,1,2019-06-30,0.07,3,337
64000,Williamsburg near soho. / l,312722,Kristian & Di,Brooklyn,Williamsburg,40.7069,-73.95467,Private room,60,29,14,2019-01-07,0.12,5,362
64015,Prime East Village 1 Bedroom,146944,David,Manhattan,East Village,40.72807,-73.98594,Entire home/apt,200,3,0,,,1,0
64107,BROOKLYN  STUDIO APARTMENT,313317,Niya,Brooklyn,Crown Heights,40.6778,-73.94339,Private room,100,3,308,2020-01-03,2.63,1,318
64314,cozy bedroom in lovely garden apt,314256,Debbie,Brooklyn,Crown Heights,40.6761,-73.9529,Private room,75,6,50,2020-02-22,1.89,1,0
64361,East village one bedroom apartment,314562,Eleonore,Manhattan,East Village,40.72162,-73.9796,Entire home/apt,105,5,69,2019-11-21,0.61,1,0
64365,Crown Heights Garden Apt.,314582,Anthony,Brooklyn,Crown Heights,40.67586,-73.95155,Private room,60,2,244,2019-12-23,2.15,2,356
64837,ENJOY Downtown NYC!!,46978,Edward,Manhattan,East Village,40.72321,-73.98157,Private room,40,1,215,2020-01-19,1.84,2,46
65200,10 min from Manhattan!,318729,Michel,Brooklyn,Bedford-Stuyvesant,40.68027,-73.94433,Private room,36,30,80,2020-02-08,0.84,1,0
65268,Share a HOME - $75 for 1 bdrm/++ for 2 - Brooklyn,319092,Juhli,Brooklyn,Bedford-Stuyvesant,40.68276,-73.95264,Private room,75,5,63,2019-01-05,0.58,1,229
65556,"Room in S3rd/Bedford, Williamsburg",320422,Marlon,Brooklyn,Williamsburg,40.71368,-73.9626,Private room,60,3,0,,,1,0
65562,"CHARMING, QUIET EAST VILLAGE 2 (or 1) BR",320450,Mary D,Manhattan,East Village,40.72837,-73.9827,Entire home/apt,165,14,5,2019-01-03,0.10,1,329
65615,Farmhouse Apartment in Williamsburg,320761,Valerie,Brooklyn,Williamsburg,40.71069,-73.95175,Entire home/apt,90,10,55,2020-03-15,0.47,1,344
65660,Bright+Spacious Williamsburg Abode!,320538,Larissa,Brooklyn,Williamsburg,40.70863,-73.94641,Entire home/apt,105,4,157,2020-02-29,1.34,1,132
65813,"Suite Sugar Hill, Harlem, Private Rm in Hosted Apt",321756,Eric,Manhattan,Harlem,40.82888,-73.94307,Private room,75,3,20,2019-01-02,0.22,1,364
65834,Beautiful 1 Bedroom Apt Park Slope,321934,Jessica,Brooklyn,Park Slope,40.67319,-73.97323,Entire home/apt,200,5,11,2013-05-02,0.10,1,235
66008,CHARMING CARROLL GARDENS APT.,322884,Melissa,Brooklyn,Carroll Gardens,40.67846,-73.99443,Entire home/apt,190,3,68,2020-03-22,0.66,1,228
66251,East Village Loft with Piano & Patio,324460,Samir,Manhattan,East Village,40.72681,-73.98534,Entire home/apt,163,4,92,2020-08-05,1.42,1,84
66275,Lower East Side Magic Apartment,314941,Tony,Manhattan,Lower East Side,40.71904,-73.99392,Entire home/apt,93,1,143,2020-06-14,1.28,4,320
66451,**Fantastic Williamsburg Apt**,325389,Luis Fernando,Brooklyn,Williamsburg,40.71031,-73.9583,Entire home/apt,89,5,11,2019-08-05,0.12,1,107
66718,West Harlem Home Base - Eco-Apt.,136227,Henning,Manhattan,Harlem,40.81322,-73.95306,Entire home/apt,122,6,209,2020-05-31,1.84,1,338
66741,Charming Garden Apt in Park Slope,327673,Stefano,Brooklyn,Park Slope,40.67732,-73.98225,Entire home/apt,150,2,250,2020-03-16,2.15,2,207
66974,"Lovely, Modern, Garden Apartment",329436,Jana,Brooklyn,Gowanus,40.68076,-73.9896,Entire home/apt,150,2,89,2020-07-30,0.89,2,340
67288,Central Park 1BR sunny condo,101597,Per,Manhattan,East Harlem,40.79544,-73.94836,Entire home/apt,99,28,29,2020-07-08,0.30,1,314
67299,Cozy Garden Apartment  in Williamsburg,330347,Adrienne,Brooklyn,Williamsburg,40.71492,-73.96282,Entire home/apt,69,30,61,2020-03-29,0.53,1,24
67397,SoHa comfort-by NW Central Park!,332189,Elise,Manhattan,Harlem,40.80332,-73.95741,Private room,122,15,112,2019-12-31,0.99,1,326
68099,Cozy room in Upper West Side,323517,Deda,Manhattan,Upper West Side,40.80082,-73.9652,Private room,109,1,112,2019-10-28,1.00,2,365
68253,Room in the heart of Astoria,67730,Boris,Queens,Astoria,40.76336,-73.92099,Private room,55,1,0,,,1,228
68305,Your Home Away From Home,338454,Share,Manhattan,Harlem,40.83035,-73.94933,Private room,75,15,66,2019-10-12,0.62,1,365
68735,Prewar Penthouse w Private Terrace,342054,Violetta,Manhattan,Upper West Side,40.78971,-73.9729,Entire home/apt,199,11,33,2020-03-16,0.30,1,363
68765,Designer 2.5 BR Loft in Carroll Gardens by Subway,282655,Jenna,Brooklyn,Carroll Gardens,40.67817,-73.99495,Entire home/apt,220,4,137,2020-05-01,1.48,4,247
68900,Bright Beautiful Brooklyn,343250,Jason,Brooklyn,Greenpoint,40.73119,-73.95578,Private room,125,3,7,2019-10-26,0.10,1,365
68974,Unique spacious loft on the Bowery,281229,Alicia,Manhattan,Little Italy,40.71943,-73.99627,Entire home/apt,611,2,215,2020-02-27,1.87,1,337
69894,"Nice renovated apt, prime location!",352168,Silvia,Manhattan,Upper West Side,40.78,-73.98249,Entire home/apt,150,30,50,2020-03-17,0.49,1,73
70128,"Large, Sunny AC Room East Village NYC",354330,Eyal,Manhattan,East Village,40.73198,-73.98881,Private room,55,30,53,2019-08-31,0.55,1,15
71010,All That Jazz. Uptown style on Sugar Hill.,361855,Kurt,Manhattan,Washington Heights,40.83403,-73.93951,Entire home/apt,282,4,35,2020-01-27,0.40,2,0
71248,Bright and lovely 1 bdrm apt in LES,363834,Jennifer,Manhattan,Chinatown,40.71659,-73.98945,Entire home/apt,119,25,48,2020-03-15,0.42,1,144
71366,Beautiful One Bed West Village - 4 Month Special,364955,Ruperto,Manhattan,West Village,40.72966,-74.00243,Entire home/apt,200,30,42,2020-04-02,0.41,1,316
71384,Gigantic Private Brooklyn Loft!,365153,Ben,Brooklyn,Greenpoint,40.72898,-73.95552,Entire home/apt,229,1,50,2014-05-13,0.44,1,228
71812,Condo Apartment with Laundry and Assigned Parking,369015,Thai,Bronx,Kingsbridge,40.87207,-73.90193,Entire home/apt,99,25,8,2020-07-16,0.32,2,304
72190,1BR: See Central Park from Terrace!,373085,Hudson,Manhattan,Upper West Side,40.77728,-73.97818,Entire home/apt,110,13,38,2019-02-15,0.34,1,0
73246,Cozy private room near Columbia U.,368364,Andre,Manhattan,Upper West Side,40.80375,-73.96609,Private room,62,2,3,2020-03-12,0.39,1,0
74073,Food & Music Dream Apartment in Williamsburg,211877,Daniel,Brooklyn,Williamsburg,40.71113,-73.96054,Entire home/apt,187,30,90,2020-07-31,0.81,1,261
74240,French Garden cottage off Bedford,389924,Patty,Brooklyn,Williamsburg,40.71903,-73.9597,Entire home/apt,134,1,70,2019-12-22,0.61,1,267
74333,Alcove Studio w/ outdoor Patio Deck,331328,Amir,Manhattan,East Harlem,40.80892,-73.93985,Entire home/apt,63,28,36,2020-07-21,0.33,3,284
74680,One Bedroom Mini studio - Free WIFI,265109,Nazleen,Queens,Astoria,40.77635,-73.93426,Entire home/apt,119,2,223,2019-12-29,1.99,1,351
74821,Deluxe Harlem 2 Bedroom,394640,Keith,Manhattan,Harlem,40.80648,-73.9487,Entire home/apt,149,5,47,2019-01-03,0.41,1,90
74860,"Sunlit and Cozy Williamsburg/Greenpoint, Brooklyn",394752,Allison,Brooklyn,Greenpoint,40.72488,-73.95018,Entire home/apt,75,3,3,2019-10-30,0.03,1,0
75635,Bright Cozy Chinatown Studio Apt.,401696,Patricia,Manhattan,Lower East Side,40.71876,-73.98394,Entire home/apt,150,3,321,2020-03-14,2.78,1,298
75727,Apt with Manhattan view from private roof!,402491,Raya,Brooklyn,South Slope,40.66494,-73.98287,Entire home/apt,170,7,23,2019-07-06,0.21,1,238
76761,Renovated Pristine 2-bedroom Ideal for families,118971,Evelyn,Brooklyn,South Slope,40.66552,-73.99019,Entire home/apt,120,30,434,2020-03-30,3.82,1,6
77765,Superior @ Box House,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73777,-73.95366,Hotel room,179,3,38,2019-09-20,0.33,28,215
78919,"Historic House Boerum Hill, BK, NYC",422561,Nancy,Brooklyn,Boerum Hill,40.68674,-73.98876,Entire home/apt,135,4,6,2016-02-05,0.08,1,0
80493,Cozy room in East Village with AC,434987,Jennifer,Manhattan,East Village,40.72329,-73.98486,Private room,57,2,200,2020-08-08,1.77,1,0
80684,Duplex w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Hotel room,349,3,8,2016-03-27,0.08,28,215
80700,Loft w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73777,-73.95366,Private room,349,3,7,2019-05-24,0.07,28,215
80924,Spacious 3 Bedroom Duplex in Park Slope,438133,Ellis,Brooklyn,Park Slope,40.67542,-73.98142,Entire home/apt,69,30,37,2020-02-18,0.46,2,0
81739,Loft w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73777,-73.95366,Private room,249,3,2,2011-05-12,0.02,28,215
82549,Columbia Castle in Brooklyn Heights,448312,Christopher,Brooklyn,Brooklyn Heights,40.6926,-73.99832,Private room,100,1,67,2019-12-08,0.61,2,0
82550,Columbia Castle 2 BR,448312,Christopher,Brooklyn,Brooklyn Heights,40.69441,-73.99771,Entire home/apt,200,5,94,2020-07-25,0.87,2,359
82928,BEAUTIFUL 2 BEDROOM APARTMENT,451545,Ruthven,Brooklyn,Bedford-Stuyvesant,40.6824,-73.94615,Entire home/apt,150,3,71,2020-01-03,1.26,1,348
83243,Brooklyn Cove Studio Apt w/ Garden!!,453519,Julian,Brooklyn,Bushwick,40.68949,-73.91708,Entire home/apt,65,2,250,2020-02-09,2.19,1,349
83391,Huge Studio in Heart of TriBeCa,454497,Lynn,Manhattan,Tribeca,40.72118,-74.01191,Entire home/apt,240,1,9,2014-10-06,0.11,1,365
83446,Ft. Greene gem with back yard & private entrance,454756,Leslie,Brooklyn,Fort Greene,40.68819,-73.97258,Entire home/apt,100,30,6,2019-08-21,0.05,1,20
83847,East Village Designer's 1-BR APT,410094,Yvette,Manhattan,East Village,40.72451,-73.98094,Entire home/apt,180,2,44,2020-03-08,0.39,1,76
84010,Superior @ Box House,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73777,-73.95366,Hotel room,179,3,16,2019-09-19,0.15,28,215
84059,So Much Room in Brooklyn,459054,Famous,Brooklyn,Crown Heights,40.67591,-73.94715,Entire home/apt,150,5,5,2018-07-22,0.04,1,0
86215,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,327900,T,Manhattan,Lower East Side,40.71965,-73.98766,Entire home/apt,216,2,166,2020-03-06,1.46,2,180
87279,A Cozy Uptown Private Bedroom,478136,K-Best,Manhattan,East Harlem,40.80783,-73.93878,Private room,70,1,136,2020-03-01,1.20,1,364
89205,Spacious and sunny 1bedroom. apt. East Village,257306,Sanah,Manhattan,East Village,40.72636,-73.98334,Entire home/apt,124,28,40,2019-08-09,0.35,1,347
89427,The Brooklyn Waverly,116599,Sahr,Brooklyn,Clinton Hill,40.68613,-73.96536,Entire home/apt,650,5,0,,,3,364
89621,ENTIRE APT SLEEP 4,209460,Marylyn Palmer,Brooklyn,Bedford-Stuyvesant,40.68048,-73.94911,Entire home/apt,150,2,238,2020-01-19,2.17,2,351
93313,MAISON DES SIRENES 2,25183,Nathalie,Brooklyn,Bedford-Stuyvesant,40.68314,-73.93963,Entire home/apt,120,2,99,2020-03-20,0.88,2,348
94035,"Modern, Safe, Clean, Bright Room in Astoria for 2",35375,Savannah,Queens,Astoria,40.75961,-73.91117,Private room,76,1,51,2020-01-01,1.05,2,365
94209,LARGE 1BR (CONV 2BR) CROWN HEIGHTS,503800,Sadatu,Brooklyn,Crown Heights,40.67473,-73.94494,Entire home/apt,100,90,0,,,1,364
94477,The Vernon On Greene,478395,Jason,Brooklyn,Bedford-Stuyvesant,40.69305,-73.93185,Entire home/apt,133,2,400,2020-03-15,3.65,1,225
94783,"Beautiful, Bright’s, Warm & Spacious 1.5BR Apt",473113,Keishera,Brooklyn,Crown Heights,40.67174,-73.95663,Entire home/apt,125,5,112,2020-04-04,0.99,1,358
95747,Lovely 1BR in Tree-lined WBurg,509341,Tessa,Brooklyn,Williamsburg,40.71055,-73.95098,Entire home/apt,140,7,13,2016-07-18,0.11,1,87
95883,Spacious Loft in Clinton Hill,509918,Eduardo,Brooklyn,Bedford-Stuyvesant,40.69465,-73.95458,Entire home/apt,200,5,5,2019-08-17,0.07,1,227
96471,"The Brooklyn Waverly, One Bedroom",116599,Sahr,Brooklyn,Clinton Hill,40.68513,-73.96648,Private room,171,4,13,2019-12-10,0.12,3,364
98663,Groovy NYC Chelsea Pad,520279,Peter Michael,Manhattan,Chelsea,40.74893,-73.99544,Entire home/apt,130,30,19,2018-06-11,0.17,1,365
99085,Sunny Bklyn Jewel  Fort Greene DEC  - FEB 2020,522164,Wanda,Brooklyn,Fort Greene,40.68795,-73.97332,Entire home/apt,123,30,17,2020-06-29,0.15,1,294
99662,Your Cozy Home - Center of New York,524730,Oz,Manhattan,Lower East Side,40.71841,-73.99019,Entire home/apt,135,6,28,2014-06-17,0.25,2,334
100002,"MANHATTAN Cozy, Neat, Nice, Bright ROOM",523218,Giorgio,Manhattan,Washington Heights,40.85295,-73.93361,Private room,49,2,151,2020-02-18,1.34,1,312
100184,Bienvenue,526653,Ludovic      (Dodo),Queens,Queens Village,40.72413,-73.76133,Private room,50,1,47,2020-01-02,0.43,1,88
100186,Large Brand New Park Slope 1BR,526805,Mi,Brooklyn,Gowanus,40.66918,-73.99187,Entire home/apt,130,7,102,2020-02-03,0.91,1,178
100368,Greenwich Village Brownstone -- Huge Private Deck,526105,Scott,Manhattan,Chelsea,40.74056,-74.00143,Entire home/apt,299,31,32,2019-07-05,0.29,1,349
101053,Colorful Artistic Williamsburg Apt,530032,Lee And Tara,Brooklyn,Williamsburg,40.71125,-73.95613,Entire home/apt,120,2,37,2020-01-21,0.33,1,0
102995,UWS Brownstone Near Central Park,178043,Chas,Manhattan,Upper West Side,40.78558,-73.9696,Entire home/apt,212,21,45,2018-01-01,0.40,1,44
103161,Artsy top floor Apt in prime Bedford  Williamsburg,465278,Ade,Brooklyn,Williamsburg,40.71577,-73.96053,Entire home/apt,175,13,133,2020-01-01,1.58,1,365
103311,2 BR w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73778,-73.95366,Private room,599,3,9,2018-05-19,0.08,28,215
105469,The Ocean Palace #2,547386,Michelle,Queens,Rockaway Beach,40.58615,-73.81245,Private room,70,2,16,2020-06-28,0.14,2,170
105510,Private 1-Bedroom Apt in Townhouse,322716,Alex,Brooklyn,Crown Heights,40.67086,-73.94872,Entire home/apt,68,1,18,2020-05-02,0.17,2,166
105790,Holiday special near Columbia Univ!,548817,Armand,Manhattan,Harlem,40.82123,-73.95424,Private room,80,4,150,2020-03-12,8.51,1,0
106363,Bright Room With A Great River View,551055,Alicia,Manhattan,Harlem,40.82773,-73.95231,Private room,69,5,417,2020-03-15,3.70,1,318
106647,Tree lined block modern apartment,552679,Olivia,Brooklyn,Bedford-Stuyvesant,40.68505,-73.95684,Entire home/apt,100,2,97,2020-03-01,0.86,1,219
107630,Sweet Historic Greenpoint Duplex,306739,Maya,Brooklyn,Greenpoint,40.72911,-73.95493,Entire home/apt,175,3,271,2020-07-12,2.43,3,365
107895,Riverside Charm with Fire Place,3088389,Kai,Manhattan,Upper West Side,40.77944,-73.98567,Entire home/apt,120,30,59,2020-02-08,0.58,1,295
110576,Historic House of Music & Art NYC!,568103,Liah,Manhattan,Financial District,40.70284,-74.01136,Private room,50,2,52,2020-08-04,0.46,2,347
110739,Central Nomad/Chelsea Loft Studio - metro dnstairs,568568,Driss,Manhattan,Midtown,40.74503,-73.98876,Entire home/apt,110,14,58,2019-11-12,0.54,1,288
112100,Sunny 3BR Apt Ideal for Family,572527,Marine,Brooklyn,Crown Heights,40.67539,-73.96093,Entire home/apt,165,7,3,2013-01-01,0.03,1,0
